,Date,预测的比特币价格,预测的黄金价格,真实的比特币价格,真实的黄金价格
104,2016/12/24 00:00:00,894.9829887500002,1140.9319999999984,891.61,
105,2016/12/25 00:00:00,899.3488951250011,1140.9319999999984,892.6,
106,2016/12/26 00:00:00,899.3488951250011,1140.9319999999984,897.33,
107,2016/12/27 00:00:00,919.5897204999997,1140.9319999999984,930.37,
108,2016/12/28 00:00:00,939.5534375000004,1140.9319999999984,930.34,1134.6
109,2016/12/29 00:00:00,939.5534375000004,1140.9319999999984,963.38,1145.9
110,2016/12/30 00:00:00,965.0216599999997,1155.6409999999998,952.15,
111,2016/12/31 00:00:00,972.9463025,1162.6175000000005,958.12,
112,2017/01/01 00:00:00,1001.8674350000002,1162.6175000000005,997.72,
113,2017/01/02 00:00:00,1008.6471537500008,1162.6175000000005,1015.97,
114,2017/01/03 00:00:00,1036.2783062499989,1162.6175000000005,1013.42,1151.0
115,2017/01/04 00:00:00,1088.4741912499992,1162.6175000000005,1126.76,1164.25
116,2017/01/05 00:00:00,1037.4781819799994,1167.222999999999,994.67,1176.7
117,2017/01/06 00:00:00,1000.7833712499995,1176.8810000000014,999.65,1175.85
118,2017/01/07 00:00:00,1001.2524362499983,1177.9940000000006,896.83,
119,2017/01/08 00:00:00,919.5897204999997,1186.2460000000005,908.14,
120,2017/01/09 00:00:00,898.4773750000002,1186.2460000000005,910.49,1178.5
121,2017/01/10 00:00:00,898.8794750000002,1186.2460000000005,906.05,1189.5
122,2017/01/11 00:00:00,833.26747375,1185.082000000001,785.22,1178.55
123,2017/01/12 00:00:00,785.1206999999986,1186.2970000000007,780.92,1205.05
124,2017/01/13 00:00:00,775.9644285714282,1193.881000000001,826.29,1190.35
125,2017/01/14 00:00:00,852.7819000000002,1200.3815000000002,817.91,
126,2017/01/15 00:00:00,837.259700000001,1212.333000000001,819.55,
127,2017/01/16 00:00:00,837.259700000001,1212.333000000001,830.5,1203.0
128,2017/01/17 00:00:00,892.7866999999989,1212.333000000001,903.84,1216.05
129,2017/01/18 00:00:00,879.4729775000008,1213.3909999999998,906.6,1214.75
130,2017/01/19 00:00:00,876.3932349999991,1205.8925000000015,895.798875,1196.05
131,2017/01/20 00:00:00,901.3909195000003,1191.4170000000017,893.6210875,1200.55
132,2017/01/21 00:00:00,898.5545951250002,1206.7965000000013,895.64,
133,2017/01/22 00:00:00,912.633061375001,1213.864500000001,918.603625,
134,2017/01/23 00:00:00,899.4732131249998,1213.864500000001,922.0736125,1212.85
135,2017/01/24 00:00:00,914.3866731250004,1213.864500000001,919.97,1216.8
136,2017/01/25 00:00:00,900.2478131249995,1202.5659999999996,893.045625,1195.0
137,2017/01/26 00:00:00,899.3488951250011,1188.7624999999985,915.95625,1189.7
138,2017/01/27 00:00:00,912.5210500000013,1187.1630000000018,915.05,1184.85
139,2017/01/28 00:00:00,911.2536500000012,1191.6860000000008,920.31225,
140,2017/01/29 00:00:00,900.2478131249995,1208.6805000000013,915.933,
141,2017/01/30 00:00:00,911.3484500000012,1208.6805000000013,912.19,1192.8
142,2017/01/31 00:00:00,912.5022887500013,1208.6805000000013,964.706075,1212.8
143,2017/02/01 00:00:00,977.696442500001,1208.7359999999987,979.703875,1203.65
144,2017/02/02 00:00:00,992.0181974999995,1208.2396333333352,983.42,1221.95
145,2017/02/03 00:00:00,1005.9130162500006,1220.0814999999989,1013.027,1215.2
146,2017/02/04 00:00:00,1088.4741912499992,1204.9180000000013,1030.999413,
147,2017/02/05 00:00:00,1037.2993613900014,1222.6733333333332,1034.07,
148,2017/02/06 00:00:00,1042.5382798799992,1222.6733333333332,1024.01375,1226.75
149,2017/02/07 00:00:00,1030.7867457100012,1222.6733333333332,1050.11,1231.0
150,2017/02/08 00:00:00,1113.7734085999975,1234.8946000000005,1052.84,1242.1
151,2017/02/09 00:00:00,1073.1384135499984,1237.749000000001,976.103,1236.8
152,2017/02/10 00:00:00,990.6692749999996,1232.0955000000008,999.1035,1228.3
153,2017/02/11 00:00:00,1000.7017937499983,1224.4924999999998,997.59,
154,2017/02/12 00:00:00,1003.1133450000011,1227.1480000000001,1000.604625,
155,2017/02/13 00:00:00,1000.9510349999979,1227.1480000000001,999.877375,1222.25
156,2017/02/14 00:00:00,1001.5726687499982,1227.1480000000001,1001.2,1230.75
157,2017/02/15 00:00:00,1000.9510349999979,1225.5555416666655,1012.325988,1224.4
158,2017/02/16 00:00:00,1061.0086287499998,1232.9500000000016,1035.208125,1240.55
159,2017/02/17 00:00:00,1042.8053574229987,1238.9415000000004,1035.2,1241.95
160,2017/02/18 00:00:00,1042.8053574229987,1237.4440000000016,1056.637138,
161,2017/02/19 00:00:00,1061.9719270799997,1232.134999999999,1052.779286,
162,2017/02/20 00:00:00,1073.1384135499984,1232.134999999999,1050.87,1237.3
163,2017/02/21 00:00:00,1113.7734085999975,1232.134999999999,1123.788429,1233.2
164,2017/02/22 00:00:00,1112.0997722000006,1235.795999999999,1123.223188,1236.65
165,2017/02/23 00:00:00,1114.9502332399989,1239.739499999999,1130.01,1247.9
166,2017/02/24 00:00:00,1131.2136037800008,1253.2999999999988,1174.86625,1253.65
167,2017/02/25 00:00:00,1206.3864819399987,1257.3929999999987,1150.605714,
168,2017/02/26 00:00:00,1162.4344701299995,1254.8935000000017,1150.37,
169,2017/02/27 00:00:00,1178.183430630001,1254.8935000000017,1190.75195,1257.2
170,2017/02/28 00:00:00,1202.223072489998,1254.8935000000017,1187.565286,1255.6
171,2017/03/01 00:00:00,1189.8768792299995,1245.9479999999985,1190.89,1240.4
172,2017/03/02 00:00:00,1235.2720167499976,1237.9415000000004,1259.410817,1238.1
173,2017/03/03 00:00:00,1246.9487089799982,1233.1710000000003,1285.14,1226.5
174,2017/03/04 00:00:00,1281.01338357,1222.6803333333335,1287.0,
175,2017/03/05 00:00:00,1280.0236453400007,1224.714599999999,1270.9333,
176,2017/03/06 00:00:00,1271.018381640001,1224.714599999999,1275.197375,1230.95
177,2017/03/07 00:00:00,1286.5358075399993,1224.714599999999,1279.5,1216.65
178,2017/03/08 00:00:00,1201.3052271199992,1207.677999999999,1157.3933,1209.2
179,2017/03/09 00:00:00,1181.399135329999,1208.1455000000017,1192.469143,1206.55
180,2017/03/10 00:00:00,1191.839922959998,1208.7926166666675,1192.09,1202.65
181,2017/03/11 00:00:00,1187.5729817099982,1203.7889999999984,1179.159875,
182,2017/03/12 00:00:00,1194.0819909000018,1200.0309357142864,1227.494625,
183,2017/03/13 00:00:00,1228.1662830099976,1200.0309357142864,1227.68,1204.2
184,2017/03/14 00:00:00,1235.0656895499988,1200.0309357142864,1245.370786,1204.6
185,2017/03/15 00:00:00,1249.8634468900013,1199.2939666666673,1257.399625,1198.8
186,2017/03/16 00:00:00,1253.2941354199995,1214.187000000002,1257.0,1229.35
187,2017/03/17 00:00:00,1253.2941354199995,1228.405000000001,1091.171888,1229.6
188,2017/03/18 00:00:00,1112.3064546800008,1229.2522499999984,952.2323625,
189,2017/03/19 00:00:00,975.9130025000007,1237.824000000002,967.69,
190,2017/03/20 00:00:00,977.696442500001,1237.824000000002,1049.084488,1232.4
191,2017/03/21 00:00:00,1111.5037187599983,1237.824000000002,1118.630043,1241.6
192,2017/03/22 00:00:00,1116.6499632399991,1247.6780000000022,1113.0,1249.05
193,2017/03/23 00:00:00,1064.5562006799998,1247.4795,1038.789,1247.5
194,2017/03/24 00:00:00,978.7495807230011,1254.9819999999986,941.9197143,1247.5
195,2017/03/25 00:00:00,963.5684906250001,1254.9819999999986,927.93,
196,2017/03/26 00:00:00,939.5534375000004,1257.154,956.7863125,
197,2017/03/27 00:00:00,1019.2980200000005,1257.154,1037.22925,1257.55
198,2017/03/28 00:00:00,1027.5939032159988,1257.154,1041.04,1257.25
199,2017/03/29 00:00:00,1017.3196542890017,1253.1385000000018,1040.5755,1251.1
200,2017/03/30 00:00:00,1017.3196542890017,1250.2474166666675,1037.90455,1248.8
201,2017/03/31 00:00:00,1025.1135207160007,1247.7379999999998,1034.74,1244.85
202,2017/04/01 00:00:00,1068.0397586499996,1247.5150000000003,1086.929571,
203,2017/04/02 00:00:00,1104.5688924600008,1253.137499999998,1099.169125,
204,2017/04/03 00:00:00,1069.5727029900002,1253.137499999998,1079.99,1247.25
205,2017/04/04 00:00:00,1109.5980709200005,1253.137499999998,1141.600363,1257.65
206,2017/04/05 00:00:00,1143.2068832000011,1257.8239999999998,1133.079314,1245.8
207,2017/04/06 00:00:00,1119.10841256,1249.7025,1133.53,1252.5
208,2017/04/07 00:00:00,1119.10841256,1265.3403333333322,1190.45425,1266.45
209,2017/04/08 00:00:00,1202.223072489998,1259.569195833334,1181.149838,
210,2017/04/09 00:00:00,1191.228958440002,1247.4699999999982,1184.03,
211,2017/04/10 00:00:00,1195.8306384200007,1247.4699999999982,1207.744875,1250.05
212,2017/04/11 00:00:00,1217.037070829999,1247.4699999999982,1226.617038,1252.9
213,2017/04/12 00:00:00,1228.1662830099976,1267.8810000000005,1219.09,1274.3
214,2017/04/13 00:00:00,1200.9583696400011,1280.3024999999982,1180.023713,1284.15
215,2017/04/14 00:00:00,1194.0819909000018,1279.969499999999,1185.260057,
216,2017/04/15 00:00:00,1184.2413271700002,1283.179000000001,1170.36,
217,2017/04/16 00:00:00,1191.5142221599988,1283.179000000001,1186.927413,
218,2017/04/17 00:00:00,1188.9079492499995,1283.179000000001,1205.634875,
219,2017/04/18 00:00:00,1198.78832964,1283.179000000001,1176.97,1278.95
220,2017/04/19 00:00:00,1206.1530520999993,1283.179000000001,1217.930088,1279.05
221,2017/04/20 00:00:00,1230.556423400001,1283.179000000001,1241.686325,1282.1
222,2017/04/21 00:00:00,1248.5087972000013,1278.4730000000018,1236.63,1281.85
223,2017/04/22 00:00:00,1262.9612060200013,1273.0729999999992,1261.311225,
224,2017/04/23 00:00:00,1254.4668965699993,1264.2677857142858,1257.988113,
225,2017/04/24 00:00:00,1246.8301354199982,1264.2677857142858,1240.84,1269.4
226,2017/04/25 00:00:00,1264.3391317600012,1264.2677857142858,1279.414688,1267.8
227,2017/04/26 00:00:00,1266.9385790399988,1266.8145000000013,1309.109875,1261.85
228,2017/04/27 00:00:00,1297.9283923600017,1265.800000000002,1288.02,1262.8
229,2017/04/28 00:00:00,1304.168096940001,1264.5749999999985,1331.294429,1266.45
230,2017/04/29 00:00:00,1351.1001599800004,1259.569195833334,1334.979038,
231,2017/04/30 00:00:00,1388.087358729999,1251.5229999999992,1333.0,
232,2017/05/01 00:00:00,1388.087358729999,1251.5229999999992,1417.172813,
233,2017/05/02 00:00:00,1461.4680243299993,1251.5229999999992,1452.076288,1255.45
234,2017/05/03 00:00:00,1468.629282970001,1251.5229999999992,1447.55,1250.3
235,2017/05/04 00:00:00,1489.8890267200018,1238.238999999998,1508.292125,1228.45
236,2017/05/05 00:00:00,1550.358081559999,1228.1135000000013,1533.335071,1228.05
237,2017/05/06 00:00:00,1596.4484318000004,1224.2219999999988,1518.75,
238,2017/05/07 00:00:00,1550.358081559999,1223.0285416666648,1535.868429,
239,2017/05/08 00:00:00,1596.4484318000004,1223.0285416666648,1640.619225,1229.8
240,2017/05/09 00:00:00,1665.664033950002,1223.0285416666648,1651.1,1220.4
241,2017/05/10 00:00:00,1735.7811147300015,1221.6144999999988,1762.88625,1222.95
242,2017/05/11 00:00:00,1812.1819812199985,1227.3010000000013,1820.990563,1223.15
243,2017/05/12 00:00:00,1813.4348079999995,1228.9180000000003,1829.0,1231.25
244,2017/05/13 00:00:00,1791.1736130699987,1235.1162500000019,1771.920013,
245,2017/05/14 00:00:00,1788.721017199998,1235.753499999999,1776.3165,
246,2017/05/15 00:00:00,1805.4316989499996,1235.753499999999,1780.0,1233.3
247,2017/05/16 00:00:00,1835.0643370300004,1235.753499999999,1739.031975,1234.2
248,2017/05/17 00:00:00,1812.1819812199985,1237.3915000000006,1807.485063,1257.4
249,2017/05/18 00:00:00,1796.7856060500012,1255.3239999999994,1783.98,1255.9
250,2017/05/19 00:00:00,1905.8573273500012,1250.0294999999996,1961.520488,1252.0
251,2017/05/20 00:00:00,2086.615066289998,1257.9940916666685,2052.909788,
252,2017/05/21 00:00:00,1999.1187482999976,1260.522499999999,2008.84,
253,2017/05/22 00:00:00,2067.87246924,1260.522499999999,2090.662313,1258.85
254,2017/05/23 00:00:00,1968.686494539999,1260.522499999999,2287.710288,1260.2
255,2017/05/24 00:00:00,2292.4208183700034,1254.855500000002,2256.32,1252.55
256,2017/05/25 00:00:00,2361.1667048,1261.2553333333321,2387.206286,1256.95
257,2017/05/26 00:00:00,2264.62971789,1262.013500000002,2211.976857,1265.05
258,2017/05/27 00:00:00,2294.1184432800023,1264.4764999999989,2279.82,
259,2017/05/28 00:00:00,2315.4482978099973,1264.7159999999985,2192.9808,
260,2017/05/29 00:00:00,2292.83497428,1264.7159999999985,2275.9307,
261,2017/05/30 00:00:00,2344.341716659998,1264.7159999999985,2290.02,1262.7
262,2017/05/31 00:00:00,2290.1799928299984,1264.7159999999985,2285.933914,1266.2
263,2017/06/01 00:00:00,2358.1652470300046,1266.9320833333318,2399.242671,1264.85
264,2017/06/02 00:00:00,2410.6118458599963,1270.9154999999994,2409.93,1274.95
265,2017/06/03 00:00:00,2491.0964861599973,1275.2789999999989,2525.765158,
266,2017/06/04 00:00:00,2532.7698688799983,1290.520333333334,2516.173143,
267,2017/06/05 00:00:00,2542.4011802200007,1290.520333333334,2529.53,1279.95
268,2017/06/06 00:00:00,2479.6906607199967,1290.520333333334,2883.313697,1293.5
269,2017/06/07 00:00:00,2687.429472640003,1292.8229999999996,2664.920863,1291.0
270,2017/06/08 00:00:00,2769.6065105400044,1277.4520000000014,2683.03,1273.1
271,2017/06/09 00:00:00,2815.2246596899977,1271.0645000000004,2827.4913,1266.55
272,2017/06/10 00:00:00,2853.255833690002,1263.9858708333322,2845.372857,
273,2017/06/11 00:00:00,2845.2208160800033,1261.1503875000005,2898.63,
274,2017/06/12 00:00:00,2684.0964046400018,1261.1503875000005,2657.675063,1266.4
275,2017/06/13 00:00:00,2764.411855740005,1261.1503875000005,2748.185086,1262.0
276,2017/06/14 00:00:00,2723.9028909000003,1268.8420000000003,2706.0,1275.5
277,2017/06/15 00:00:00,2522.1326795799964,1266.8535499999998,2442.48025,1254.55
278,2017/06/16 00:00:00,2485.381153740002,1255.7924999999987,2464.959814,1255.4
279,2017/06/17 00:00:00,2485.65660075,1252.8629999999991,2477.94,
280,2017/06/18 00:00:00,2506.7237471699973,1247.6774999999993,2507.389252,
281,2017/06/19 00:00:00,2577.212733379996,1247.6774999999993,2617.210263,1248.15
282,2017/06/20 00:00:00,2590.519435530001,1247.6774999999993,2600.0,1242.2
283,2017/06/21 00:00:00,2578.8803288600034,1240.9029999999998,2671.04325,1242.5
284,2017/06/22 00:00:00,2810.005191620001,1248.5510000000017,2727.288013,1250.8
285,2017/06/23 00:00:00,2650.833167140002,1250.121499999999,2713.48,1255.7
286,2017/06/24 00:00:00,2578.7560565599993,1245.7469999999985,2589.164888,
287,2017/06/25 00:00:00,2567.552293879998,1248.2260000000012,2512.366286,
288,2017/06/26 00:00:00,2520.8939966199987,1248.2260000000012,2502.03,1245.25
289,2017/06/27 00:00:00,2577.212733379996,1248.2260000000012,2517.903114,1249.55
290,2017/06/28 00:00:00,2564.170662760003,1247.9029999999993,2585.349186,1248.0
291,2017/06/29 00:00:00,2578.272341899998,1254.5074999999993,2558.3,1243.5
292,2017/06/30 00:00:00,2508.0324124400013,1242.6595000000004,2477.641375,1242.25
293,2017/07/01 00:00:00,2506.7237471699973,1241.578,2501.191343,
294,2017/07/02 00:00:00,2577.212733379996,1227.1195,2421.26,
295,2017/07/03 00:00:00,2543.4050493300037,1227.1195,2561.225429,1229.25
296,2017/07/04 00:00:00,2576.731701639999,1227.1195,2599.729838,1223.75
297,2017/07/05 00:00:00,2578.8803288600034,1220.7500000000007,2598.89,1220.3
298,2017/07/06 00:00:00,2578.8803288600034,1221.7254999999989,2609.96775,1224.9
299,2017/07/07 00:00:00,2541.502591720001,1225.870000000002,2491.201214,1215.65
300,2017/07/08 00:00:00,2535.0263945099955,1213.0915,2502.86,
301,2017/07/09 00:00:00,2577.212733379996,1209.4830000000009,2536.238938,
302,2017/07/10 00:00:00,2420.9456044699978,1209.4830000000009,2366.170143,1211.9
303,2017/07/11 00:00:00,2324.547749439998,1209.4830000000009,2327.09,1211.05
304,2017/07/12 00:00:00,2342.2374658800004,1216.6910000000012,2385.748571,1218.8
305,2017/07/13 00:00:00,2326.036538689999,1222.7207916666655,2354.783417,1218.9
306,2017/07/14 00:00:00,2288.5430464599976,1222.7207916666655,2338.49,1230.3
307,2017/07/15 00:00:00,2188.2023729299985,1236.0275833333349,2058.9956,
308,2017/07/16 00:00:00,1964.1871832999989,1237.3725000000006,1931.2143,
309,2017/07/17 00:00:00,2199.922403069997,1237.3725000000006,1910.96,1234.1
310,2017/07/18 00:00:00,2190.9309339399965,1237.3725000000006,2320.12225,1240.75
311,2017/07/19 00:00:00,2292.437829089998,1241.514499999998,2264.7657,1242.15
312,2017/07/20 00:00:00,2330.577500069999,1239.5349999999992,2265.21,1238.7
313,2017/07/21 00:00:00,2530.730474310002,1241.2525000000007,2682.195363,1248.55
314,2017/07/22 00:00:00,2805.482752620001,1247.5594999999996,2807.609857,
315,2017/07/23 00:00:00,2864.412113350003,1250.7079999999985,2825.51,
316,2017/07/24 00:00:00,2852.0462543700023,1250.7079999999985,2751.821029,1255.55
317,2017/07/25 00:00:00,2761.6041383799998,1250.7079999999985,2560.997917,1254.4
318,2017/07/26 00:00:00,2562.9140648199977,1251.682500000001,2564.3,1248.1
319,2017/07/27 00:00:00,2618.79751774,1256.749500000001,2647.625,1261.1
320,2017/07/28 00:00:00,2759.227054610006,1263.6555000000021,2781.636583,1264.9
321,2017/07/29 00:00:00,2808.987572079996,1268.2515000000008,2784.8,
322,2017/07/30 00:00:00,2789.9537264099968,1263.6444999999987,2745.955417,
323,2017/07/31 00:00:00,2680.932223070002,1263.6444999999987,2866.431667,1267.55
324,2017/08/01 00:00:00,2809.6173315300007,1263.6444999999987,2862.9,1270.95
325,2017/08/02 00:00:00,2756.061475060003,1278.6650000000006,2693.633983,1269.6
326,2017/08/03 00:00:00,2796.0599740999965,1268.2275833333342,2794.117717,1268.1
327,2017/08/04 00:00:00,2919.3391886300005,1263.9344999999985,2790.0,1257.7
328,2017/08/05 00:00:00,3073.4605947500013,1257.8239999999998,3218.115017,
329,2017/08/06 00:00:00,3416.0537566999997,1263.2445000000016,3252.562533,
330,2017/08/07 00:00:00,3258.955839770002,1263.2445000000016,3210.2,1258.0
331,2017/08/08 00:00:00,3508.257706420001,1263.2445000000016,3457.374333,1261.8
332,2017/08/09 00:00:00,3394.862632390002,1268.4400000000019,3357.326317,1271.05
333,2017/08/10 00:00:00,3411.834366730005,1280.2704999999994,3340.28,1284.4
334,2017/08/11 00:00:00,3502.473900190004,1285.2495000000008,3632.506667,1286.1
335,2017/08/12 00:00:00,3627.784076,1284.1796000000006,3852.802914,
336,2017/08/13 00:00:00,3861.0498916800007,1277.1135000000015,3868.52,
337,2017/08/14 00:00:00,4131.756786750007,1277.1135000000015,4282.992,1282.3
338,2017/08/15 00:00:00,4216.0896468799965,1277.1135000000015,4217.028329,1270.3
339,2017/08/16 00:00:00,4177.069516939994,1275.6955000000016,4179.97,1272.75
340,2017/08/17 00:00:00,4253.290142480004,1278.1299999999985,4328.725717,1285.15
341,2017/08/18 00:00:00,4184.242280149994,1295.003500000001,4130.440067,1295.8
342,2017/08/19 00:00:00,4013.758900000006,1296.5030666666646,4104.71,
343,2017/08/20 00:00:00,4215.96196645001,1291.4304999999997,4157.958033,
344,2017/08/21 00:00:00,4470.085512570002,1291.4304999999997,4043.722,1292.9
345,2017/08/22 00:00:00,4017.2597666199995,1291.4304999999997,3986.28,1284.2
346,2017/08/23 00:00:00,4114.796100000004,1280.2314999999996,4174.95,1286.65
347,2017/08/24 00:00:00,4387.601138420005,1281.901999999999,4340.316717,1289.0
348,2017/08/25 00:00:00,4409.056435020001,1294.6538583333333,4331.77,1285.3
349,2017/08/26 00:00:00,4237.3865478699945,1305.7385999999995,4360.513317,
350,2017/08/27 00:00:00,4316.4353443799955,1309.8974999999998,4354.308333,
351,2017/08/28 00:00:00,4207.137748139998,1309.8974999999998,4339.05,
352,2017/08/29 00:00:00,4520.853869519997,1309.8974999999998,4607.98545,1318.65
353,2017/08/30 00:00:00,4630.697016499994,1309.8974999999998,4594.98785,1308.5
354,2017/08/31 00:00:00,4581.606332680002,1312.8685000000007,4582.52,1311.75
355,2017/09/01 00:00:00,4759.012858130005,1311.9219999999984,4911.740017,1320.4
356,2017/09/02 00:00:00,4755.345965949993,1324.5510000000013,4580.38748,
357,2017/09/03 00:00:00,4759.012858130005,1339.9645000000005,4585.57,
358,2017/09/04 00:00:00,4514.926927130007,1339.9645000000005,4344.098317,1333.1
359,2017/09/05 00:00:00,4432.405187649997,1339.9645000000005,4488.72014,1335.55
360,2017/09/06 00:00:00,4486.599961870002,1337.3725000000004,4385.02,1337.85
361,2017/09/07 00:00:00,4570.732931590002,1341.3840000000002,4654.6585,1343.5
362,2017/09/08 00:00:00,4373.881681259996,1346.707500000002,4310.750183,1346.25
363,2017/09/09 00:00:00,4345.804517529996,1338.032499999999,4312.26,
364,2017/09/10 00:00:00,4334.75251753,1330.6659999999997,4329.955,
365,2017/09/11 00:00:00,4236.261263139994,1330.6659999999997,4248.090017,1334.2
366,2017/09/12 00:00:00,4216.280388250006,1330.6659999999997,4198.59,1326.5
367,2017/09/13 00:00:00,4073.21161978,1330.5635000000009,3961.271267,1327.55
368,2017/09/14 00:00:00,3587.1323976700023,1332.2964999999986,3319.63,1324.55
369,2017/09/15 00:00:00,3324.5994667399973,1322.372000000001,3216.43,1322.85
370,2017/09/16 00:00:00,3589.815349080001,1317.2187571428574,3763.62604,
371,2017/09/17 00:00:00,3823.9189999899986,1311.7409999999977,3746.060783,
372,2017/09/18 00:00:00,3622.874066540005,1311.7409999999977,3678.53,1312.1
373,2017/09/19 00:00:00,3866.6121331099935,1311.7409999999977,3943.413333,1309.6
374,2017/09/20 00:00:00,3963.067488909999,1310.493000000002,3977.561667,1311.3
375,2017/09/21 00:00:00,3985.6546,1300.9676666666687,3894.48,1292.1
376,2017/09/22 00:00:00,3734.4020194999944,1291.030000000001,3637.50255,1294.8
377,2017/09/23 00:00:00,3719.0622803399997,1292.903500000002,3776.3869,
378,2017/09/24 00:00:00,3812.1251999899964,1292.8379999999995,3777.62,
379,2017/09/25 00:00:00,3885.2651333199956,1292.8379999999995,3942.555,1293.3
380,2017/09/26 00:00:00,3936.165775309997,1292.8379999999995,3910.307383,1300.05
381,2017/09/27 00:00:00,3850.2922999999973,1288.8875000000014,3881.0,1282.55
382,2017/09/28 00:00:00,4079.190336499999,1282.0240000000017,4201.98905,1283.35
383,2017/09/29 00:00:00,4156.9670457799975,1280.712000000001,4193.574667,1283.1
384,2017/09/30 00:00:00,4088.0871914800005,1278.968999999998,4164.27,
385,2017/10/01 00:00:00,4590.205137240005,1270.8244999999993,4360.722967,
386,2017/10/02 00:00:00,4316.4353443799955,1270.8244999999993,4386.88375,1273.7
387,2017/10/03 00:00:00,4529.251284460002,1270.8244999999993,4394.07,1271.25
388,2017/10/04 00:00:00,4387.521729459998,1275.1730000000002,4225.175,1274.25
389,2017/10/05 00:00:00,4187.639371529996,1275.6704999999995,4338.852,1274.5
390,2017/10/06 00:00:00,4390.62141702,1268.5840000000005,4318.58,1261.8
391,2017/10/07 00:00:00,4356.030717700002,1268.4400000000019,4376.191667,
392,2017/10/08 00:00:00,4559.6249894500015,1287.538499999999,4602.280883,
393,2017/10/09 00:00:00,4651.656792499995,1287.538499999999,4605.66,1278.75
394,2017/10/10 00:00:00,4718.724327000005,1287.538499999999,4782.28,1291.4
395,2017/10/11 00:00:00,4944.187587620002,1284.1730000000007,4819.485767,1289.25
396,2017/10/12 00:00:00,5270.206281219998,1291.4193666666665,4822.17,1290.25
397,2017/10/13 00:00:00,5270.206281219998,1295.3810000000012,5563.806567,1299.6
398,2017/10/14 00:00:00,5632.777256640002,1301.5725000000014,5739.438733,
399,2017/10/15 00:00:00,5828.231217599993,1289.5755,5825.99,
400,2017/10/16 00:00:00,6270.7988865,1289.5755,5711.205867,1303.3
401,2017/10/17 00:00:00,5647.150124569995,1289.5755,5603.71294,1284.75
402,2017/10/18 00:00:00,5621.903491159996,1281.6989999999992,5594.66,1280.2
403,2017/10/19 00:00:00,5660.465806159997,1281.607041666666,5727.6335,1286.4
404,2017/10/20 00:00:00,5729.756035199989,1281.901999999999,5979.45984,1281.2
405,2017/10/21 00:00:00,5915.329022029998,1275.6234999999988,5986.44,
406,2017/10/22 00:00:00,5961.384035720001,1275.5119999999988,5983.18455,
407,2017/10/23 00:00:00,5915.329022029998,1275.5119999999988,5876.079867,1274.9
408,2017/10/24 00:00:00,5890.999549160006,1275.5119999999988,5900.59,1276.45
409,2017/10/25 00:00:00,5762.02380762,1274.7440000000004,5669.622533,1275.0
410,2017/10/26 00:00:00,5843.7931321099995,1274.3879999999997,5893.138417,1273.75
411,2017/10/27 00:00:00,5878.365547150001,1269.2724999999984,5889.82,1266.45
412,2017/10/28 00:00:00,5824.066483150004,1259.569195833334,5776.69695,
413,2017/10/29 00:00:00,5923.199758799989,1277.5304999999996,6155.43402,
414,2017/10/30 00:00:00,6184.002666669999,1277.5304999999996,6136.49,1272.0
415,2017/10/31 00:00:00,6336.124580270007,1277.5304999999996,6388.645167,1270.15
416,2017/11/01 00:00:00,6540.558362629996,1268.3625833333344,6665.306683,1277.05
417,2017/11/02 00:00:00,6754.567399999991,1276.7529999999983,6751.98,1279.2
418,2017/11/03 00:00:00,6687.400583300001,1286.9970000000008,7197.72006,1267.2
419,2017/11/04 00:00:00,7346.811223860004,1262.723624999998,7437.543317,
420,2017/11/05 00:00:00,8084.707325010003,1278.6650000000006,7365.99,
421,2017/11/06 00:00:00,7120.882200189998,1278.6650000000006,6989.071667,1270.9
422,2017/11/07 00:00:00,7083.705283120007,1278.6650000000006,7092.127233,1275.6
423,2017/11/08 00:00:00,7039.428687270006,1277.2141,7128.64,1284.0
424,2017/11/09 00:00:00,7167.43247235,1283.0520000000004,7158.03706,1284.8
425,2017/11/10 00:00:00,7259.342682400002,1283.4620000000014,6719.39785,1284.3
426,2017/11/11 00:00:00,6790.119308340007,1285.3794999999996,6569.22,
427,2017/11/12 00:00:00,6565.329021999992,1283.226999999998,5716.301583,
428,2017/11/13 00:00:00,5685.3006231999925,1283.226999999998,6550.227533,1277.95
429,2017/11/14 00:00:00,6538.218407150004,1283.226999999998,6493.63,1274.6
430,2017/11/15 00:00:00,7017.093526170007,1276.743999999999,7301.42992,1282.2
431,2017/11/16 00:00:00,7305.96679999999,1278.4730000000018,7815.0307,1280.0
432,2017/11/17 00:00:00,8109.663299999994,1286.7688333333351,7868.77,1284.35
433,2017/11/18 00:00:00,8104.110348520009,1285.3794999999996,7817.140383,
434,2017/11/19 00:00:00,8109.663299999994,1283.5304000000015,8007.654067,
435,2017/11/20 00:00:00,8030.421599999988,1283.5304000000015,8049.72,1286.2
436,2017/11/21 00:00:00,8096.577400000012,1283.5304000000015,8059.8,1283.3
437,2017/11/22 00:00:00,8278.050400000002,1274.8209999999988,8268.035,1286.95
438,2017/11/23 00:00:00,8271.51912635999,1281.9944999999989,8236.72,1290.35
439,2017/11/24 00:00:00,8185.261870969992,1292.0140000000004,8250.978333,1290.5
440,2017/11/25 00:00:00,8563.093346259991,1290.710999999998,8707.407267,
441,2017/11/26 00:00:00,8735.379500000003,1292.251000000002,8768.8,
442,2017/11/27 00:00:00,8756.127700000005,1292.251000000002,9718.29505,1294.9
